original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Image
0.413468731000067,0.20429832083512892,61.69897454594332,302.0043155211985,210.3359375,85.56478203348897,213.72105788217357,213.72105788217357,53447.612969080605,124.86934109509379,0.3107534650484332,22081.08216683244,0.41313504832491443,54873.283462524414,99.0,440.0,987842658.0,4.325261018935981,178.0,3.095964425002795,813.0,105.09612290200006,258.40410552209687,238.0,6.0,807.0,74.8749999119843,289.47122855680334,0.667499358922281,4598029535.058746,0.0569759772306509,17020.910411510114,131.0725174584822,21786.274728642285,433.03163215084965,87.77670855746236,15.369922981433406,0.698048894904404,2.8127876642888956,2.9593864776507863,6.457085633378132,0.4185507921500677,0.34374938494524165,0.986703917800117,0.9263416177551911,-0.18219030981868037,0.8292346703955621,0.3202319450809759,10.628426103761099,0.007070972866564131,7.786977801140518,0.7362083356609284,0.020323395158597473,21.256852207522197,5.170940700148304,25.786657884723937,7.373554245717937,1485.5642548138094,0.1260127453400466,7.024166660017053,671.6897955721436,27.26332141178259,145.12087539231487,24.780642972262278,2420.313512596488,0.7347129403515358,0.02094177365381338,0.2080793216608211,41.342989927798044,0.0027318995426682323,579.8005403609731,0.05609899716680902,27.481759775442704,150.33903091159738,1.613110180877798,218.8343761714856,0.03682485511323526,0.019986527792680373,4.906341352019958,8451.07154109909,0.8037466165147522,0.8763906379480217,0.2520651706152362,0.9107856203922314,140.3091867056304,0.017621275721353927,139.9071242073853,0.05218467892852865,29.058935042497936,204.09548675867214,225.20962327489744,17591.34352853413,6.317369290226531,0.012968589184116855,926.6150690041029,0.3456229276404711,0.6107040231312768,134.67965102174287,0.006484263267883263,6.710519567149715,0.2274153872253796,205.87390510062872,3.0561174130531863,0.001020700488833602,775.8253826246635,0.09476076279116326,0.4629286561035992,2855.nii.gz
0.4159751552356062,0.19994768140185754,62.8705284744126,314.43489633698016,212.982421875,119.12015745361354,213.76656598595804,213.7958037440103,72805.73330640793,130.79710481526706,0.32233056855409076,26159.313980903764,0.35930293938267877,75352.11462020874,159.0,448.0,907822944.0,4.265122261259588,167.0,3.667860665832093,932.0,96.8367676653127,296.6523167554095,283.0,-75.0,1007.0,67.81538272081796,320.6963478151608,0.5574283769067969,7749674694.816284,0.06180270275671102,14843.55046563072,251.62320255201942,16942.885618431836,307.2951356865449,70.83749742504529,13.761903130449573,0.6656882494273826,2.666174544612597,2.907677380885806,5.933762013312706,0.422188000921387,0.3468730166358011,0.9921115311717844,0.9419655048587432,-0.16483283861962467,0.7991865554944894,0.3326103172227611,15.405679466722928,0.007596060440874195,7.646941451463263,0.7253383844959639,0.018954427264365886,30.81135893344585,5.043148653653153,21.14985013887372,7.260860583208657,1161.5036818851252,0.13158532705167386,5.825603876198408,545.5324572334881,23.875817613623013,260.5412937577886,22.32887730825875,4931.799025716551,0.16916729307790992,0.00751374933095658,0.20863193272886885,68.42662550185022,0.0011564852258687621,473.62874033450953,0.06080503330817648,24.36877364028753,265.39907939596355,1.543506165860829,388.2473416669271,0.01190613235087995,0.007433378062379163,4.836325833902896,6381.034163391401,0.8083204318608345,0.8822145340781345,0.21600090961002774,0.913988453945356,245.6776220440985,0.006764935912952039,104.76961770623743,0.05270101494277536,29.984413523393883,334.0201207243461,182.94416498993965,38696.07444668008,1.187898221241529,0.0055609967018130126,679.7142857142857,0.341908594423685,0.6072042576008737,219.45817785186097,0.002662657355127001,6.706833775837923,0.22521808088818399,163.22931426587695,1.0869008607482216,0.0013362392383853075,1037.0025240722696,0.05483572108645591,0.8919123292554829,2973.nii.gz
0.42668056958849876,0.24158973340334883,65.05850697740759,269.2933431438017,207.53125,78.72048678115819,208.46901935599448,208.46901935599448,47450.659993489586,114.90223703898835,0.3064821884221208,20681.104197631525,0.43584439500881655,48915.9765625,115.0,430.0,1029374162.0,4.307211870742388,159.0,4.325365603984856,991.0,98.26921061141906,265.60040295500335,252.0,-3.0,994.0,67.19773371793187,293.96409535055807,0.768402908466216,4227068702.3535156,0.0593176071581118,15871.315305411836,164.7393295660489,25911.411407586977,463.7004982340146,75.4916699142702,20.41126490016082,0.5742155030983431,3.191816307918917,3.0963172979531555,8.698529357964059,0.3969126382870318,0.31954611029208213,0.9885064626822518,0.9321841071865893,-0.14902644158865602,0.7327484642578876,0.3028874141439194,12.284787206821296,0.007003609622479223,7.879028350240909,0.6228780066745904,0.019918778319278057,24.569574413642606,5.086722934164337,23.97573370360776,7.195879690798799,1685.5174613834788,0.14149743631493275,5.477159314940412,706.5913364674278,25.48057976989077,173.0157824042982,20.24076561450638,2629.5659838817996,0.3278098589945948,0.01350644697028417,0.2246915559985385,53.587469048739614,0.002163387440317346,619.2041563588052,0.05836306168450015,26.118943803244782,177.99121379390405,1.5291308577508018,248.07633182361639,0.022353463361928252,0.013128370915747777,4.833294981922879,8901.13000515838,0.8248198366406851,0.8906790825024539,0.21588433782385058,0.9207339830063528,166.7874808286835,0.011936819645111155,156.133422281521,0.05207919355621114,32.12480334899717,240.17511674449634,186.43495663775852,22456.38092061374,2.220183666062393,0.009635276185270039,995.9639759839894,0.33220946497131065,0.5971571676828759,161.05043778479072,0.004924542906935003,6.748958400446682,0.2516789791806582,170.64772022798388,1.978367218178648,0.0008354224506569545,1680.035586038956,0.0614508224777919,0.8488860615561937,3036.nii.gz
0.46360245388084875,0.2421699105509722,68.51413019820211,282.91760129209433,205.8419851525983,83.92712520014224,208.65145958564307,208.65145958564307,50469.27013238271,131.16129420509853,0.30282371765826915,21809.493871399245,0.43213412467016377,52020.789947509766,131.0,350.0,894693650.0,3.799538210648387,115.0,4.023539268296378,749.0,69.24753723683526,235.37337478801584,226.0,40.0,709.0,47.78402583479684,251.4364680877746,0.7765705270553847,3288769815.8578873,0.08420684765995357,7819.671925354728,83.25800425122048,4817.336034918947,116.07926659009414,36.58092467028868,8.581004782611418,0.613408632236191,2.03269198184804,2.5673633552123922,3.892066013784251,0.48959138323902285,0.4270405940008584,0.9903201555438383,0.9384052401320934,-0.16987430424864033,0.7427948547345125,0.3756512696368362,8.732407668141926,0.013884585046767874,6.839667332337208,0.7069618277437336,0.030662960201100146,17.464815336283852,4.585672684611287,11.290482363225022,7.156573872127339,1420.4499717354438,0.10037097030352203,9.553753765545109,1191.6953080836631,12.583811394522714,92.42672413793103,37.309496890898814,2569.0722866026003,1.0035432815356782,0.02200842396207389,0.13973130292236075,19.337519610350835,0.00212058567634823,976.3282587177764,0.08238457908514243,13.13959962331624,96.6368752695698,1.9958441692377893,168.2870524446313,0.047427508631572635,0.021161548315008463,4.551537088997428,9145.274451692529,0.7479076576916258,0.8358318476322998,0.4224279593469407,0.8786923440314098,87.35543164883295,0.01812442506698968,135.2121361618155,0.06670554324707227,18.53626948869103,147.2081894425259,943.3566847557968,69974.30735076468,18.23926043813322,0.014738515383155982,610.4750863344844,0.3011717248813441,0.567218640380066,92.41098322329454,0.007113171344832788,6.577828543681512,0.14323063877897116,894.6119016367351,4.58486400005838,0.0007378265653321282,515.4371510792336,0.04443509272416591,0.3266831729500954,3070.nii.gz
0.4326593079280278,0.2550309933945114,76.41850791656833,299.64400365392197,246.3515625,85.72901702039658,249.15883097836286,249.15883097836286,76700.6843624115,129.64376724568933,0.27515784026584816,31727.44197213529,0.4136526581982347,77677.83164978027,32.0,262.0,949867277.0,3.8900622692818065,120.0,6.301506178225714,889.0,74.70882501491124,139.9525846153846,126.0,-78.0,967.0,50.434319446474774,170.95813945569788,1.241854175021732,2270265551.7674217,0.08122579692307694,9639.959505627456,104.51806905661743,9519.26268944567,258.2497067341396,43.77633236809993,9.03302539966633,0.6507364633322887,2.064222824516287,2.6400901449600025,4.49017560068593,0.4783420947543319,0.4138607638807508,0.994575861130311,0.9532416334763396,-0.1559211094270324,0.7789374284089383,0.3863480367712443,9.789056965880038,0.012300342011766349,7.013032044564239,0.6882779763492597,0.028453998739156494,19.578113931760075,4.687386763696084,13.202339441941566,7.211310010869214,3312.885353846154,0.10193493396449704,9.647139461301776,2639.8384,15.492215376094675,117.81135384615385,35.80233846153846,3014.479476923077,0.6811960172874132,0.015477996489310853,0.1570446221154384,30.542498203756686,0.0016299980735367606,2160.7380601582367,0.07893026783900454,16.40849809369393,123.2696722654063,1.7443671362066933,189.2330497245011,0.02865152232355003,0.014954571106433029,4.6476878954958245,20572.72423813613,0.7433179226511981,0.8417609467455621,0.2929975115366613,0.8826928281004529,112.46670090469416,0.012862607480934792,306.00627697136133,0.060024769904150906,26.96939145359814,207.42840329540996,1389.2440172616712,125396.69144762652,20.726885352271495,0.009813500298996611,1848.4958807375442,0.36259236577825504,0.6256860515211436,146.90244268663008,0.0052235953145309075,6.591486072769956,0.15686153846153847,1348.6027670140722,5.464485762175319,0.00033084187052216364,1245.9636313303586,0.028043582913525055,0.4473240478990034,3212.nii.gz
0.49666113627574043,0.2408646782130477,65.86028254098065,273.43271346214755,220.06927718149527,111.63547766573683,224.7614263275641,225.6292313873748,55247.61997461319,135.80340216306914,0.274234353914062,25580.241960310657,0.46301075000271547,55898.26498031616,155.0,511.0,3241924283.0,4.466913060099113,192.0,4.046246439381216,994.0,113.83496072387186,323.60682601789796,304.0,28.0,966.0,79.68822237465075,354.3905992255326,0.8855433549695959,7020413846.405125,0.052622235909791856,20871.318974053993,163.62211325149894,34268.216965321226,635.3945431877224,96.66854931250212,17.29896992063707,0.6852608580574988,2.921891509406717,3.052181017468307,7.987264273475882,0.4069273712964851,0.3294138312781382,0.989296022808351,0.9344459051225269,-0.16209129382920137,0.8101811460424648,0.3186296992703491,11.9901346652228,0.005932395072971852,8.023763320749492,0.7272892166393391,0.01325875164467517,23.98026933044562,5.257267306111569,28.491879808284803,7.420880447904039,3418.7822802463875,0.13244420564236575,6.120387308226949,1358.337775539457,33.481860881686906,188.8532134970751,21.9131057994034,2675.8908302018363,0.42626088603043966,0.014249926418602893,0.2303968290078815,64.42022522330984,0.00206456250874224,1184.874345549311,0.051816798219601355,34.27252935390262,196.33147676713403,1.4964511135703167,260.92864699385524,0.023153963478136363,0.013677826449779872,5.031936698191643,18665.952338133662,0.8088446897841505,0.885615178994484,0.19344480761578475,0.9158709022312654,184.67408386565916,0.012186607367099672,302.75110568857707,0.04617219851892285,40.626464623210424,287.1313100503279,230.54430379746836,23970.003965228,4.245817950373044,0.008754259771975156,2409.423974378527,0.3674582849441096,0.6295069300864264,198.65367091749036,0.00463275942979178,6.856591143760727,0.2540192926045016,215.04662714308608,4.523154902749751,0.00044291942916423774,1362.2990019658819,0.08818845304410405,0.33585420010554207,3214.nii.gz
0.47079615498079774,0.23471901266848164,68.36795702008972,291.27575241061953,212.48046875,84.00910618787317,214.64140080310858,214.64140080310858,55570.35417238871,137.1315042740585,0.28750352370831667,24494.56488134617,0.4407847537800435,57273.677978515625,44.700000000000045,277.0,392008342.0,3.8715760352645967,125.0,7.618142967722169,945.0,75.67346155304686,153.09225784447477,139.0,-31.0,976.0,51.51700105372139,182.82503946278874,1.4448359415524057,1914372403.1889343,0.08174759940646467,9987.755642651115,81.18965290653169,18523.397848315173,412.6638521398048,44.25704136259927,10.740577789659996,0.5955846370929755,2.161411217820228,2.680817775523197,5.545728156431299,0.4881445494092118,0.427346395194349,0.9935861922469744,0.9516368783020356,-0.17023407165509707,0.7675345553638425,0.377699714351903,8.532827775888377,0.01377231770708021,6.919632368935667,0.9360336893945375,0.03147000534788947,17.065655551776764,4.623694702912252,13.74940478806482,7.15265705381233,1205.1110163710778,0.10275503209166761,9.691213172752466,958.7358458390178,16.050801330557206,90.80516712141883,35.331343792633014,2120.114341746248,1.0845857531619225,0.02583206506561983,0.16042415410844324,25.72681078812,0.0024924102888434023,783.5795780343714,0.07904271914768415,17.115198822319385,96.18341900092916,1.8706846674397473,151.4633640152374,0.052636034016656466,0.024832815848247262,4.605537707089833,7680.043070343579,0.7562092378920082,0.8437073669849932,0.3632776726498021,0.8849097382109024,88.42579629057809,0.021480477583314464,119.80201005025125,0.060202015100628774,28.378198530340143,165.4211055276382,656.5597989949749,43968.98944723618,14.550980731579834,0.01556212138466555,658.8582914572864,0.3310845685715007,0.5951599077064113,116.87531976612472,0.006875616962873723,6.564624285074682,0.1696793997271487,621.8268417464205,2.304816775871788,0.0009295717492765534,1302.7299647798066,0.028406181099815027,1.4321175567262578,3251.nii.gz
0.49079036102809137,0.22547039826991458,57.694111762173236,255.88330975983195,188.50390625,77.54162818488209,192.8337782731304,192.8337782731304,50944.6851070722,125.58506197809086,0.3097375024282725,21456.37020618556,0.42116994463877766,51462.44554519653,71.0,339.0,656080558.0,4.03591603116146,143.0,4.096236875517541,733.0,85.73386468447627,193.67855258198267,175.0,-27.0,760.0,59.19810725466452,222.39496824284524,0.9824832637819686,2545307952.456627,0.07207042955304246,11948.140169484323,116.75053358510974,12877.528020810412,364.0250890774344,57.98128214417947,13.039617423167833,0.6250914620571937,2.5171211320882927,2.7794182787894672,5.666549770476106,0.4449734846587763,0.3735643801571277,0.9880462030618165,0.9317525275239902,-0.17749076566939556,0.7682495077581526,0.33700942220705915,10.271685685421092,0.01056607823569546,7.285329768605006,0.6634344522689221,0.024967556483473853,20.5433713708422,4.85958087288203,17.755224891836832,7.186734060325697,1584.3090086694308,0.11943528146772943,7.313022792508932,956.0142480211082,19.178900686220423,124.65714285714286,28.768111571805502,2721.0915190350547,0.539461871259485,0.016481611010213917,0.15791141309769363,27.7904397114296,0.0018753695943868373,804.9412574721354,0.07037742118256819,19.745803359220467,129.19414967856395,1.8094646557263527,208.41839242215156,0.031734446641385375,0.016030265676862443,4.685122647355826,9253.770978154937,0.7856336019790706,0.8603090840557859,0.33870713857294665,0.897309614693243,118.42728194187791,0.014168286045559723,130.24567788899,0.059256450358958136,23.97010289774557,183.48999090081892,471.1424021838035,40046.73930846224,8.057328019905835,0.011549993967356436,625.4049135577798,0.284533627642302,0.5515026361019585,112.37667323701929,0.005446105362963661,6.865062367288415,0.16569920844327177,434.7207927878848,3.546302866615497,0.0007834941082776997,773.9657650567383,0.061005734145519665,0.43803018824410117,3266.nii.gz
0.45627212156903024,0.2058789371045245,55.43672395655438,269.26855527920867,202.876953125,73.35299170594145,204.87585741367567,204.87585741367567,53556.74697240194,122.85973498907224,0.30599808985437027,22454.748875530695,0.4192702160775698,54623.07636260986,82.0,335.0,594550534.0,4.022352475909322,132.0,6.858863746906511,980.0,83.41304745344686,197.37450405382094,177.0,-53.0,1033.0,55.33033657490358,226.45282284157338,1.4297028505728802,2801119477.325554,0.0760475109677193,12324.186122425248,134.6514949103639,18456.17124490521,496.8770222171045,54.076208469956164,16.134240755814904,0.5375441354524537,2.6963901717816436,2.9356192047158514,8.024182271053299,0.43402122562887635,0.3623353051650416,0.9917906042643346,0.9445102942009285,-0.13484758638603558,0.6997847026831147,0.3407345342731283,11.187689443293367,0.010661403252165351,7.335924505687085,0.6085046125456912,0.027335160500230587,22.375378886586752,4.774443148461059,17.552612306442757,7.05012534371768,1427.8697602208038,0.12315592204768017,7.126512380863336,881.6948421597378,19.817956168640404,150.08176643091255,25.410729687769535,2600.2963601863034,0.3719560823951519,0.011922298033647786,0.20607467462948215,47.592670718262234,0.0017080446490723635,748.7819258712317,0.07379658826444173,20.76092299567784,156.43836104368427,1.6193279222372456,222.56341238145248,0.020733270739640316,0.011551856898049686,4.6317654654085825,8231.663774605571,0.7992448144466221,0.8739998142275182,0.25577628700151467,0.9091542971786422,146.13684086078405,0.01030232745062797,146.86011787819254,0.05770535083622497,30.266187948942605,238.46444007858545,382.14774066797645,38949.29823182711,4.592994931691717,0.008228109531211315,931.6522593320236,0.36607161466877153,0.628616610356969,167.95854057086677,0.004442978311805501,6.528195900441763,0.21951009142659997,361.3942564680544,1.9748746242488004,0.0008287378529064155,1517.3480013037579,0.04165415608107582,1.0566637128212975,3269.nii.gz
0.3228059753388943,0.19727394025347328,62.536533911795615,317.0035222667712,210.3359375,77.77898384370157,210.65436046405384,216.9781024976967,69346.6220442454,102.33063119119,0.31280029745341864,26095.593247801207,0.3763066242960092,71257.53639221191,102.0,396.0,1073548564.0,4.1928332578421195,153.0,3.9953318649589926,910.0,93.03617546817826,236.8294467306813,219.0,-8.0,918.0,64.01167440918206,264.81186268874103,0.8786171639786209,4996957728.658752,0.06447558290378096,14037.135781920035,128.80181511888628,15765.66294091603,364.13946695124554,67.8520917685898,18.52462644126225,0.5698939516837638,3.02281469905004,3.0454407698454187,8.130221856967722,0.408261234091888,0.33277945837780254,0.9879060844002692,0.9309828829082087,-0.14658257730849114,0.7433569945821118,0.3156313653086696,10.792064709087327,0.00756619558973756,7.700232552560351,0.6446433227738997,0.017708812457972328,21.584129418174633,5.008318537166374,21.594179552463004,7.1919284642465175,2017.29681886472,0.13177195237211575,5.772800585765444,987.0566986739826,22.56669389806598,143.44313802338493,22.71702919851068,2331.5953360768176,0.43982012463333275,0.015913386835016762,0.19705798409407022,40.149783040903806,0.002400500375016313,853.100893644866,0.06327475651256044,23.200342682407435,148.1576565879438,1.5642780208905747,210.66286596252002,0.026046450517219648,0.015526612364763558,4.778050753348643,11006.431511145256,0.8037839640282353,0.8801408924865715,0.22201010524948145,0.911046387465179,138.0725398678581,0.013898204146174162,173.82370820668692,0.05283395386221487,29.628760266442477,210.5598784194529,251.87629179331307,23069.54802431611,4.041697932248149,0.012224895872757822,1045.6759878419452,0.3178346467604697,0.5844820597944107,135.94596464031366,0.006340492804348139,6.874716048218612,0.21490626428898033,230.22410075664496,3.3766524901257355,0.000628877290044623,1316.6985525110017,0.06617557415435481,0.5068684510572584,3340.nii.gz
